,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
RNPEP,0.2702142,0.16222873,0.15485698,0.1383794,0.42265156,0.0,0.077095054,0.08505762,0.053126693,0.24119768,0.17942497,0.11804072,0.0,0.46927488,0.11669195,0.07778549,0.075229205,0.0,0.16938248,0.39973482,0.030536864,0.11675048,0.0,0.101882055,0.119909875,0.104012534
SLC25A4,0.27003258,0.0,0.0027247197,0.041286286,0.37659615,0.17913015,0.28818843,0.14943016,0.18549731,0.22854702,0.45144317,0.059558246,0.28572753,0.0,0.53363484,0.54595137,0.29045114,0.024599172,0.9384871,0.33777887,0.14411469,0.090632446,0.0,0.799387,0.107039735,0.049498495
CUX1,0.26996562,0.45125297,0.026584458,0.1767519,0.35486087,0.03847138,0.20251404,0.07538806,0.094276674,0.19785364,0.26159912,0.12866116,0.0,0.28716785,0.09295266,0.0,0.34598342,0.1714459,0.054138124,0.21881,0.0,0.15387985,0.012296865,0.509045,0.14241865,0.22228386
TXNDC11,0.26934224,0.19374049,0.15497304,0.049813695,0.64796764,0.05004459,0.070373476,0.0,0.07208964,0.38842234,0.0,0.1874019,0.31561026,0.5264393,0.034731947,0.0,0.2433368,0.16987027,0.38274217,0.024172738,0.28920895,0.12755325,0.0,0.10496926,0.0,0.009767922
IARS2,0.26924303,0.30524954,0.04225129,0.24848267,0.02243138,0.18577853,0.107652016,0.018857118,0.01948291,0.0,0.0,0.08704476,0.0,0.2922922,0.0,0.031669784,0.09687469,0.0,0.12544568,0.19533822,0.5822617,0.0,0.04182354,0.0,0.0019517905,0.0
ACOT7,0.26921389,0.0,0.14386898,0.0,0.042339947,0.0,0.0,0.036734313,0.053967305,0.038924754,0.11588986,0.04380239,0.035065982,0.00032741443,0.09081133,0.07339612,0.0,0.00095957116,0.0,0.13012533,0.0,0.104234405,0.0,0.022245863,0.016261082,0.03108999
AKAP10,0.2691487,0.12062437,0.115036614,0.11258379,0.09385464,0.19244267,0.0,0.03673526,0.0,0.006899006,0.11760985,0.064466946,0.0,0.16695203,0.09921211,0.0008124034,0.16836636,0.21909237,0.4647989,0.24193265,0.32736316,0.04586175,0.08261373,0.14851576,0.0631183,0.0
SIRT2,0.2688901,0.00031983535,0.07562132,0.08441933,0.19113101,0.0,0.09133195,0.041881427,0.026754847,0.09300229,0.11965237,0.12617171,0.040488508,0.087974,0.23639636,0.0076391264,0.0,0.04585073,0.11671384,0.19107273,0.04000179,0.0,0.0,0.07755684,0.011758772,0.039197493
TIMM8B,0.2688055,0.023749836,0.08136831,0.18123247,0.0,0.13516876,0.0,0.05715451,0.10620456,0.04816013,0.11405688,0.10990908,0.0,0.17609808,0.08503763,0.0,0.0,0.14035016,0.032363087,0.3653372,0.61710036,0.048264768,0.18135343,0.0,0.015451769,0.2586828
GOT2,0.2686532,0.3136761,0.12703472,0.053057663,0.48109204,0.33756897,0.048879832,0.049225885,0.16980414,0.25707832,0.16159667,0.09430168,0.07426009,0.82225955,0.1777048,0.20502673,0.38265407,0.3687426,0.09598043,0.54667145,0.7463313,0.14585882,0.13582793,0.22264746,0.054895684,0.14995624
CCNH,0.26856244,0.11886933,0.07726951,0.06517693,0.0004957767,0.09162435,0.0,0.0,0.10609775,0.0,0.17563574,0.034298692,0.08646206,0.02828588,0.18209179,0.03240258,0.0,0.17270838,0.05816154,0.13398457,0.0,0.055906005,0.008354372,0.006083828,0.053195037,0.1598261
POLDIP3,0.26854306,0.27338877,0.19644094,0.24358441,0.7313998,0.13060527,0.13404092,0.035164297,0.10737475,0.3121403,0.32423317,0.13473758,0.0701918,0.33848083,0.0,0.09586745,0.55470276,0.15639202,0.42946947,0.3681535,0.502878,0.42618683,0.10198171,0.5566298,0.054915383,0.06292928
PPP1R12B,0.26852322,0.034288075,0.12096475,0.024840256,0.28742167,0.09105144,0.0,0.5503402,0.16135281,0.20206459,0.62379897,0.29579732,1.5902244,0.28608122,1.0908151,0.7322145,0.6011615,0.13380313,2.2938387,0.21163815,0.6948805,0.17497934,0.04011746,1.2244651,0.05310271,0.046914373
NANS,0.2684135,0.36943585,0.048311733,0.060920257,0.6817921,0.16159053,0.26456183,0.1803555,0.3501235,0.8934286,0.007920785,0.0,0.29789233,0.39793062,0.058130182,0.0,0.0,0.36132506,0.08036758,0.40949544,0.87566775,0.0,0.0,0.0,0.07893074,0.44192368
RBM6,0.26839542,0.24617733,0.3568958,0.06251415,1.3781081,0.0,0.37572324,0.09474345,0.02712772,0.36746192,0.075576074,0.37515634,0.7693953,0.6410523,0.28545818,0.22668894,0.7938766,0.17241527,0.3661007,0.20176099,0.8691674,0.37342015,0.100998625,0.6088012,0.15025839,0.07633188
EIF3B,0.26837993,0.1477628,0.15708095,0.18265024,0.7519256,0.1217355,0.16953899,0.08622946,0.05366667,0.15919383,0.0,0.08083672,0.50621134,0.39697126,0.23466124,0.03477087,0.1931815,0.32720923,0.34656334,0.6168908,0.23977104,0.3013262,0.0,0.20003633,0.17935675,0.47105572
BIVM,0.2681055,0.0,0.07247461,0.05485005,0.7306247,0.016580008,0.20133808,0.12634043,0.0,0.13226935,0.0,0.21542868,0.27543223,0.4629118,0.02979885,0.037815917,0.15548028,0.14098786,0.0,0.107805625,0.2521982,0.0,0.038550083,0.06665439,0.027424531,0.1836265
SLC12A7,0.26781127,0.4994378,0.17311437,0.0,0.33457643,0.06305788,0.076669924,0.16931269,0.14939258,0.05864355,0.027516648,0.021348085,0.0,0.18762854,0.0,0.12895498,0.49698913,0.0,0.16442774,0.088976264,0.0,0.14830102,0.0,0.0,0.23026861,0.025531173
C1orf115,0.26770496,0.091930754,0.035822652,0.04622164,0.36684436,0.22445191,0.2413739,0.09373757,0.087910295,0.49341062,0.0,0.017810732,0.0,0.28222597,0.0,0.0,0.0,0.27271467,0.0,0.32948408,0.7909704,0.0,0.0,0.091338985,0.13793825,0.33229518
CUL7,0.2676814,0.21377753,0.0,0.04616148,0.39043757,0.058977127,0.12489184,0.0,0.022228578,0.07462992,0.0,0.084060095,0.0,0.28927565,0.0,0.05048532,0.25980422,0.2073465,0.21421218,0.08155257,0.092317425,0.11831974,0.045656778,0.18561852,0.025743134,0.0
ANKRA2,0.26752272,0.23639964,0.10637274,0.1628735,0.5013104,0.16555294,0.28694397,0.0978691,0.0,0.23175699,0.045838993,0.18715237,0.0,0.062592946,0.07881188,0.0003242451,0.360071,0.0,0.0,0.0,0.0898053,0.19149677,0.10414351,0.10962657,0.06268672,0.55143833
LNPEP,0.2673403,0.0,0.25130856,0.09703722,0.48293844,0.10724316,0.0,0.07942059,0.17707683,0.22332096,0.17027883,0.00038845922,0.0,0.65419126,0.2582696,0.45102343,0.528151,0.12828855,0.47713372,0.07683613,0.21424769,0.0,0.32305166,0.046690714,0.12200973,0.26424822
RIT1,0.2672439,0.14368744,0.11477437,0.004803375,0.0965795,0.09235964,0.12159083,0.0,0.038626846,0.0,0.1317016,0.19147165,0.10446961,0.14730878,0.07354939,0.10501741,0.190143,0.13760981,0.15315099,0.0,0.0060522985,0.080780245,0.059812836,0.04460855,0.11556805,0.0
UBN1,0.2670736,0.0833059,0.1207117,0.036272984,0.15570892,0.036177613,0.0,0.06347436,0.0,0.08034567,0.04361147,0.032917995,0.18046759,0.21049373,0.0,0.021080084,0.13963392,0.0430438,0.39721662,0.2738151,0.19587581,0.24393064,0.06958639,0.0,0.02574187,0.3584409
TMED5,0.2669462,0.106849566,0.11741983,0.15616362,0.492732,0.008168386,0.0,0.04923514,0.2070774,0.12936758,0.15500215,0.19795541,0.106370024,0.44808045,0.011199787,0.025232932,0.13370578,0.050516937,0.0,0.19991302,0.0,0.016954977,0.0,0.1290058,0.020764446,0.016449073
TBCE,0.26685262,0.12472842,0.018046008,0.12732501,0.23003027,0.0,0.080566764,0.02097285,0.015804471,0.09652322,0.00998041,0.05601306,0.048228078,0.15936072,0.0,0.08251342,0.051670652,0.07795164,0.0,0.03650425,0.35886866,0.034589253,0.027470438,0.054022793,0.08259401,0.06470885
NSMCE3,0.2665693,0.24418844,0.09983324,0.1298124,0.011291763,0.19268622,0.12007699,0.110112995,0.046100713,0.10589541,0.0,0.025257066,0.15191604,0.0,0.0,0.056969337,0.12735282,0.0,0.16345729,0.2326265,0.28593415,0.04294431,0.04900859,0.057218403,0.046793405,0.0
MBNL1,0.26654148,0.0,0.31309485,0.04214267,0.43760508,0.11422461,0.0,0.3237455,0.1375464,0.09263432,0.4696845,0.3640751,0.7064776,0.46160722,0.5182534,0.394192,0.6523309,0.11178482,0.837143,0.25495207,0.291317,0.16321866,0.07427824,0.41713887,0.25541985,0.0
POLR2K,0.26611668,0.0,0.17306766,0.1908869,0.5564291,0.10636302,0.24196164,0.057943325,0.11208022,0.23714136,0.27659586,0.0,0.0808981,0.5811142,0.21830368,0.11820808,0.19165641,0.15683648,0.057039797,0.32062352,0.20132175,0.13435182,0.14988913,0.47190395,0.10509196,0.31501904
RALBP1,0.2657241,0.32137147,0.05578777,0.2598958,0.9464166,0.0,0.032440156,0.046187498,0.17276052,0.075518176,0.24140036,0.3193787,0.39398775,0.65393686,0.34694174,0.055416226,0.0,0.31452158,0.115428425,0.14481178,0.28050104,0.21641266,0.01201116,0.42619002,0.0101353405,0.038021885
SMIM15,0.26569995,0.09022739,0.22877198,0.15195951,0.86649245,0.0,0.07463911,0.08304964,0.0,0.30957466,0.09138551,0.20177875,0.15178013,0.7264892,0.020301014,0.13754173,0.38809732,0.24176292,0.0,0.20756762,0.4855548,0.11204002,0.0,0.0005780035,0.083059736,0.09537155
POLG,0.26545447,0.039335966,0.24453928,0.0,0.10340854,0.12566055,0.12974723,0.10484273,0.06136456,0.039508987,0.0,0.14895114,0.039270315,0.0,0.068897136,0.042402327,0.12926228,0.3578054,0.21511376,0.21555708,0.37029243,0.13159657,0.13286932,0.10401501,0.057378594,0.24694063
GPR89B,0.26524282,0.19305035,0.021353692,0.13871135,0.041591953,0.07549796,0.0,0.05115667,0.0,0.08927083,0.0,0.02390167,0.15020041,0.0,0.0,0.023256835,0.0,0.14665148,0.058608778,0.11370657,0.0,0.054806795,0.11944891,0.26116523,0.034330264,0.2399914
PTAR1,0.26515839,0.20855933,0.1990417,0.1740798,0.20981826,0.07200922,0.085927054,0.0,0.0042554815,0.10482046,0.10892298,0.1910276,0.0,0.372251,0.0,0.08120563,0.0,0.017188946,0.23450087,0.14795521,0.42686635,0.037053376,0.06626584,0.15120296,0.078130364,0.0
DHX8,0.26492327,0.044212263,0.15996274,0.0,0.0,0.05555887,0.12596367,0.009889499,0.029086081,0.0,0.009711316,0.050572064,0.044912357,0.0,0.0,0.053376637,0.08726774,0.11247056,0.12768763,0.09841335,0.14402734,0.08237631,0.10114862,0.05509745,0.017898316,0.1574278
INTS1,0.2647497,0.39367136,0.18825845,0.109643824,0.32898974,0.09304269,0.13472861,0.036828957,0.11452652,0.0,0.075435005,0.25696024,0.016692897,0.13652499,0.11813364,0.10541278,0.1386095,0.11853905,0.11007442,0.30425978,0.38408077,0.08593908,0.047856357,0.16147925,0.12876798,0.110982366
ROCK2,0.2645785,0.05294318,0.14984295,0.06448485,0.009164998,0.10188543,0.0,0.15598677,0.009207889,0.0,0.0,0.17358373,0.42543912,0.17988272,0.19237421,0.050719492,0.28334144,0.23594269,0.19769041,0.090674475,0.0,0.0,0.0,0.37553847,0.05740403,0.0
SETD2,0.2644991,0.24606605,0.2525457,0.26781484,0.40550625,0.009585276,0.0,0.016144307,0.0801601,0.26597902,0.25123325,0.1966713,0.28286347,0.32492718,0.18464085,0.20559245,0.011048902,0.0,0.0,0.18442598,0.4462425,0.24096973,0.036932375,0.0,0.05713881,0.21751618
TRMT11,0.26436192,0.0607747,0.23806585,0.113450125,0.0,0.22822177,0.07076502,0.038775448,0.11518418,0.050400693,0.19782892,0.0,0.0,0.0278362,0.09188801,0.19337612,0.16920131,0.0,0.021979982,0.28974456,0.3265671,0.07890996,0.108840235,0.22918394,0.101519056,0.084149696
BCAP29,0.2640411,0.14805484,0.12051588,0.15263191,0.27276984,0.14061432,0.27221942,0.010337739,0.08509623,0.10032362,0.06845899,0.0,0.04763801,0.24837169,0.0075364485,0.0,0.0,0.10771558,0.0,0.028663563,0.031016925,0.06310519,0.12741572,0.21696572,0.13075654,0.19846182
SMIM14,0.26397538,0.0,0.1828582,0.109123364,0.82692176,0.17731707,0.0,0.167561,0.06234269,0.23151587,0.21861404,0.0,0.0,0.5495552,0.0,0.05375242,0.0,0.23115167,0.054454967,0.2039691,0.5005232,0.0,0.0,0.09089411,0.04142284,0.1397221
RCBTB1,0.26368117,0.25946033,0.0063790316,0.13920297,0.32402194,0.0,0.12705396,0.0,0.0,0.0,0.18516608,0.045674182,0.0,0.28253588,0.072664775,0.057521574,0.24512449,0.0,0.11918077,0.019576754,0.0,0.15181208,0.1347037,0.041988302,0.0,0.21249264
PYROXD1,0.26363686,0.0011517396,0.13420509,0.010924604,0.16443537,0.09505981,0.0,0.0,0.114506215,0.037464786,0.07388547,0.01867275,0.0,0.15161861,0.0,0.11826837,0.0,0.102288574,0.16301255,0.029781383,0.4306117,0.0,0.053995356,0.044304546,0.0,0.18471076
PREP,0.26363233,0.12584428,0.0926705,0.012986258,0.5305062,0.066663615,0.073909156,0.11377148,0.040056836,0.012905623,0.10591481,0.08843,0.0,0.46468028,0.087343864,0.10436154,0.019035209,0.13216107,0.0,0.25442582,0.24635227,0.026107976,0.0,0.0,0.08582439,0.2991328
MAP7D1,0.26362514,0.19719219,0.21351379,0.11090966,0.23079783,0.050438236,0.2101843,0.20428146,0.22485325,0.298695,0.15630087,0.23666586,0.46130794,0.0,0.14262806,0.34000203,0.5381031,0.101005435,0.5753713,0.100346744,0.32841405,0.16635585,0.0638852,0.2378201,0.085704185,0.0
EVI5L,0.2635829,0.007874079,0.02046457,0.015021899,0.08081644,0.0,0.0,0.0069943443,0.0651621,0.085902736,0.14646806,0.037932932,0.048470717,0.080211595,0.028646175,0.10011992,0.17689477,0.0,0.0012376918,0.10323814,0.079783745,0.13624515,0.0,0.0,0.030343588,0.12522137
PRMT7,0.2634789,0.1307216,0.08788664,0.0048015867,0.24377115,0.10022841,0.020979078,0.09212164,0.018664686,0.07771109,0.04148469,0.13723773,0.0,0.17978951,0.03107634,0.047516104,0.106358275,0.05138114,0.21536665,0.23758909,0.0,0.05067499,0.079793975,0.0,0.04516142,0.11063609
CRAT,0.2634483,0.0,0.30701295,0.0,0.16061237,0.11222017,0.0,0.065564774,0.0,0.15885349,0.045568723,0.12546906,0.20895827,0.13397686,0.14086257,0.25852343,0.5113307,0.3656334,0.39592823,0.30935007,0.5082204,0.0,0.00723342,0.055559173,0.070528865,0.0
EIF1AD,0.26307854,0.08465552,0.049646772,0.0,0.095464945,0.0,0.18416081,0.0015212748,0.04434102,0.16235726,0.0,0.13159652,0.0,0.05374041,0.014048878,0.06357421,0.026453076,0.0045905854,0.019133855,0.1589434,0.0,0.080268025,0.0,0.029586315,0.04359444,0.024483321
C2orf68,0.26302046,0.042647514,0.20889701,0.09420523,0.40482783,0.096654035,0.13745151,0.0,0.008327114,0.1483978,0.1321067,0.0026860647,0.0,0.21739435,0.06830885,0.0,0.16219911,0.0,0.13212591,0.30244547,0.0,0.16973986,0.2280248,0.0,0.0,0.20193212
GPRC5C,0.26293182,0.1596581,0.3837138,0.0,0.2738539,0.114247955,0.0,0.0,0.070534565,0.28103432,0.0,0.0,0.11064483,0.45341733,0.012216601,0.0,0.0,0.10418052,0.16635726,0.27585727,0.004350148,0.006986583,0.050723884,0.014871214,0.06987164,0.20831634
ITPR2,0.26271823,0.23642723,0.49850205,0.0,0.0,0.1663045,0.0,0.0,0.10538895,0.1957039,0.086456195,0.0,0.0,0.0,0.0,0.0,0.30491072,0.48761308,0.10299688,0.48320216,0.7811914,0.14672226,0.072596855,0.19095293,0.0,0.13004564
DOCK6,0.26267502,0.017140167,0.091332376,0.0018807868,0.017037272,0.037260134,0.032119434,0.0,0.041096225,0.0,0.112088524,0.060327005,0.0,0.09192258,0.0,0.05416146,0.032603774,0.0017562611,0.08010114,0.15784734,0.04439764,0.13802671,0.05426653,0.0114661995,0.075986944,0.0
RNF213,0.26266173,0.2756681,0.4297223,0.27271098,0.10607854,0.1788594,0.09688196,0.0,0.10419413,0.1970484,0.0,0.20261465,0.0,0.0,0.2164462,0.079746395,0.23964465,0.10498017,0.5950035,0.2709444,0.36862314,0.44758892,0.0,0.2788134,0.15990695,0.017394807
SMARCB1,0.26222813,0.23471338,0.15666199,0.16043292,0.36582595,0.1370999,0.1172656,0.07904477,0.037808016,0.263873,0.03751124,0.18772127,0.21366595,0.35123846,0.17616053,0.042297956,0.016552,0.12836596,0.18665877,0.32148767,1.089908,0.12759939,0.16612545,0.15704453,0.04943249,0.0
TWSG1,0.26194444,0.17301087,0.11107262,0.16754748,0.41367418,0.02317411,0.14379334,0.0345637,0.0,0.14909454,0.33617923,0.30809158,0.15225185,0.2600316,0.008071797,0.15007184,0.657426,0.0005879694,0.056397844,0.14400959,0.11633208,0.2158451,0.0,0.34775224,0.07065222,0.0
LTBR,0.2618946,0.2092661,0.093210906,0.034518432,0.6913119,0.0,0.101336,0.13845406,0.01985831,0.27032378,0.028890368,0.07489541,0.24355343,0.0,0.070382185,0.12521724,0.22177204,0.12296451,0.23989968,0.31358114,0.53361636,0.16221404,0.12427198,0.29467896,0.045507025,0.04427401
ZNF281,0.26176432,0.09924167,0.014241659,0.013267654,0.0006515939,0.02040948,0.048383147,0.0,0.015609425,0.0,0.0834861,0.044278216,0.0,0.074437216,0.0,0.0,0.0,0.03049946,0.052753326,0.0,0.10165772,0.05724989,0.031086056,0.0,0.05852436,0.007660784
NDUFS3,0.26153162,0.03309212,0.16758712,0.068270534,0.4145473,0.2083717,0.0027431345,0.038721647,0.077010535,0.024686044,0.32975185,0.104921326,0.0,0.4616158,0.0,0.12776645,0.28677422,0.15280518,0.1497286,0.27275872,0.6082595,0.030037005,0.0,0.23974957,0.0,0.17227751
MGST3,0.2612458,0.10417434,0.16968563,0.1476488,0.029466033,0.23645163,0.0,0.0818476,0.0813219,0.27666146,0.36723226,0.14621903,0.055217955,0.13646331,0.0001175848,0.3104368,0.30671874,0.23232,0.37179717,0.049517237,0.14808291,0.12462318,0.1840204,0.49122486,0.18978108,0.020716399
SEC16A,0.2612173,0.16898215,0.0054298635,0.0,0.638902,0.18535468,0.1210261,0.08738378,0.1698926,0.13075475,0.055514663,0.0,0.0,0.55782425,0.10949115,0.0,0.029029254,0.2540063,0.07076361,0.42534408,0.01848983,0.104452714,0.0,0.23853974,0.050809063,0.06742631
CBX5,0.2610959,0.39991754,0.23119171,0.255384,0.0,0.28150687,0.0,0.10772273,0.08137654,0.21528444,0.3763266,0.26917052,0.118515454,0.16083832,0.073322706,0.16355543,0.4079002,0.0,0.41576245,0.39788985,0.33593836,0.23371147,0.0,0.28071073,0.07048298,0.25067008
FBRSL1,0.26068,0.0144173205,0.052833047,0.11658051,0.025698556,0.16310044,0.0,0.06669529,0.0,0.15532644,0.16882165,0.08475767,0.16948996,0.0,0.101506494,0.09294434,0.0,0.1729609,0.0,0.28510195,0.39443412,0.07895256,0.05803576,0.11668697,0.01991429,0.01143207
KRI1,0.26051134,0.199213,0.120340034,0.08305951,0.0,0.14168222,0.13402548,0.13326724,0.0,0.07901124,0.0,0.08253034,0.0,0.0,0.0,0.0,0.11837188,0.04836322,0.0,0.22073668,0.20752372,0.0023781818,0.021380795,0.13096254,0.052590292,0.038400277
ASTN2,0.2603537,0.0,0.0,0.023200287,1.2006943,0.0,0.11714608,0.0,0.16397758,0.5391537,0.0864488,0.17819592,0.020782858,1.3468714,0.16590922,0.06066041,0.0,0.15209,0.0,0.37474,0.17972578,0.2711109,0.026535027,0.075154595,0.0,0.0
ATF6,0.2603419,0.4981684,0.19639441,0.45425403,0.18124415,0.050393984,0.14326727,0.122981705,0.13915628,0.31254524,0.09475741,0.10494695,0.47647187,0.12081102,0.0,0.02365919,0.21484622,0.096383825,0.14444819,0.1774667,0.41995147,0.13065597,0.25664663,0.0,0.026920138,0.13056539
MANF,0.26024145,0.23815039,0.119707,0.13996452,0.9009533,0.046767723,0.35732773,0.0,0.107094534,0.059616312,0.15753578,0.09094856,0.27935532,0.60732436,0.10762665,0.0,0.04451619,0.5255762,0.26202458,0.055876102,0.043026138,0.104627594,0.08889294,0.17081195,0.040221337,0.055548232
H2AFY2,0.2602311,0.10999722,0.02809647,0.08738118,0.18702193,0.0,0.0,0.0108799245,0.0,0.0010965997,0.045620214,0.006948712,0.0,0.17736445,0.02262229,0.012131511,0.10423442,0.032715514,0.0,0.0275657,0.16553599,0.048738964,0.044110328,0.0065104924,0.0,0.085295245
FLII,0.26021713,0.41704074,0.46314508,0.22340827,0.53410095,0.07473902,0.0,0.041943356,0.09383859,0.25551635,0.4632139,0.30356675,0.4755274,0.6638411,0.5128347,0.28384018,0.38263005,0.0,0.9849259,0.3771913,1.0814453,0.37880066,0.2115958,0.43197656,0.22343208,0.0
MTURN,0.2601918,0.0,0.10672895,0.0,0.20767343,0.0,0.18251614,0.27663258,0.0,0.22193153,0.0,0.9631907,0.18605213,0.16558783,0.27745873,0.17869668,0.11254702,0.0,0.38855675,0.19385278,0.4442909,0.0,0.13575524,0.18922158,0.009833622,0.03594451
VPS26C,0.25947437,0.16117615,0.05041783,0.0,0.0,0.11216848,0.06573045,0.061143316,0.064921066,0.11994293,0.0981292,0.059343107,0.0,0.15462933,0.0,0.10674265,0.010322821,0.0,0.0,0.18199483,0.05042522,0.06248437,0.011358864,0.0,0.035800107,0.058644917
PSME3,0.25944662,0.0,0.12855314,0.118258394,0.047990613,0.0,0.021591654,0.011411343,0.0,0.0,0.18125255,0.053086,0.110619105,0.036904495,0.0671093,0.0,0.044454217,0.16672042,0.06102822,0.37454325,0.030822251,0.06588797,0.23980199,0.13526101,0.073686935,0.43143293
MIER1,0.2593602,0.42508033,0.21026425,0.27072194,0.0,0.28764677,0.33000025,0.010911067,0.0828958,0.02034158,0.058387265,0.16776997,0.026517296,0.0,0.31637537,0.10410361,0.3379986,0.19023351,0.5653765,0.0,0.027753338,0.38880658,0.14674515,0.004127685,0.08039527,0.26546687
PPP2R3C,0.25934651,0.0,0.019313002,0.088423796,0.24418591,0.101819165,0.11459633,0.037544876,0.031038878,0.11830601,0.0,0.06940702,0.0,0.16977103,0.09633913,0.05341989,0.14936341,0.124396294,0.111069046,0.31133637,0.36136794,0.04885589,0.006313403,0.19132172,0.05204928,0.091559865
H3F3B,0.25933963,0.5421347,0.52326125,0.23771407,1.0381918,0.021501936,0.08227425,0.16397838,0.13855346,0.710225,0.24647298,0.73924494,0.8121328,0.0,0.29554507,0.2005463,0.20494054,0.0,0.66443515,0.34813303,0.046607427,0.7812639,0.0,0.33688802,0.31900346,0.0
GRHL2,0.25931466,0.53322756,0.24743196,0.005671904,1.0015712,0.03156234,0.0058634044,0.092560016,0.11965915,0.54095876,0.15772034,0.0,0.0,0.8254509,0.08056744,0.0,0.0,0.7425805,0.0034714772,0.3192031,0.0,0.38461128,0.17031789,0.091974474,0.0,0.6235802
RHOD,0.25893164,0.0,0.16376306,0.044337366,0.08772292,0.14280452,0.14786275,0.0,0.023263754,0.06413494,0.05612984,0.0,0.0,0.0,0.0031205646,0.009079198,0.07388837,0.18424822,0.0,0.18416335,0.2395515,0.07691342,0.03204876,0.1583162,0.025381945,0.0
STX12,0.2588653,0.1441589,0.08618875,0.081991844,0.0065185567,0.04893092,0.040190075,0.045950204,0.050502483,0.0763583,0.08511239,0.07617758,0.20690481,0.048194908,0.11164953,0.056466773,0.24085486,0.0,0.008877065,0.09789432,0.22458152,0.004876888,0.055806797,0.23918903,0.10322992,0.026895499
SH3BGRL2,0.25885355,0.1394839,0.029481374,0.0,0.0,0.009517096,0.0030680723,0.11454268,0.05084193,0.5272582,0.0,0.0,0.021378364,0.0,0.0007054677,0.03234542,0.0,0.13916561,0.0,0.068051115,0.31937,0.099207275,0.117663756,0.29738757,0.068531916,0.18524347
PUM2,0.25878793,0.17059553,0.34687877,0.116014116,0.72882104,0.053136356,0.0,0.032471072,0.05392109,0.2712927,0.12375329,0.10914217,0.2235815,0.61497456,0.14631434,0.157739,0.45628792,0.24685009,0.16307046,0.17593078,0.09579409,0.11987482,0.11409392,0.33884707,0.045875873,0.37404883
IFNGR1,0.2587137,0.11058976,0.23186566,0.16727875,0.52433246,0.017764568,0.1307737,0.07203928,0.09239158,0.056509033,0.0,0.09351087,0.1665007,0.5268833,0.057158064,0.14285032,0.0,0.23858033,0.021675797,0.007991076,0.15766978,0.1829271,0.007217265,0.0,0.095635526,0.041700583
